id,codeCommune,libelleCommune,codeDepartement,libelleDepartement,actual,dateEffet,effet,mod,tmod,libelle,modification,etat,langue,typeProduit,rubrique,tncc,typeModification
5278402,17397,Saint-Savinien,17,Charente-Maritime,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Saint-Savinien fusionne avec Agonnay (17001) et Coulonge-sur-Charente (17123) (fusion association).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278403,17419,Salles-lès-Aulnay,17,Charente-Maritime,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Salles-lès-Aulnay est rattachée à Aulnay (17024) (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278404,17456,Vallet,17,Charente-Maritime,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Vallet est rattachée à Montendre (17240) (fusion association).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278405,17474,Villeneuve-la-Comtesse,17,Charente-Maritime,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Villeneuve-la-Comtesse fusionne avec Villenouvelle (17475) (fusion association).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278406,17475,Villenouvelle,17,Charente-Maritime,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Villenouvelle est rattachée à Villeneuve-la-Comtesse (17474) (fusion association).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5277976,17060,Boutenac,17,Charente-Maritime,,1972-08-07T01:00:00.000Z,1972-08-07T00:00:00.000+00:00,,MB,Boutenac devient Boutenac-Touvent.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5277811,17400,Saint-Sever,17,Charente-Maritime,,1972-06-02T01:00:00.000Z,1972-06-02T00:00:00.000+00:00,,MB,Saint-Sever devient Saint-Sever-de-Saintonge.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5277493,17058,Bourcefranc,17,Charente-Maritime,,1970-12-07T01:00:00.000Z,1970-12-07T00:00:00.000+00:00,,MB,Bourcefranc devient Bourcefranc-le-Chapus.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5277341,17140,Dolus,17,Charente-Maritime,,1968-02-15T01:00:00.000Z,1968-02-15T00:00:00.000+00:00,,MB,Dolus devient Dolus-d'Oléron.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5276122,17351,Saint-Just,17,Charente-Maritime,,1965-06-12T01:00:00.000Z,1965-06-12T00:00:00.000+00:00,,MB,Saint-Just devient Saint-Just-Luzac.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5276104,17098,Chenac-sur-Gironde,17,Charente-Maritime,,1965-03-08T01:00:00.000Z,1965-03-08T00:00:00.000+00:00,,MF,Chenac-sur-Gironde devient Chenac-Saint-Seurin-d'Uzet suite à sa fusion avec Saint-Seurin-d'Uzet (17399).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5276105,17399,Saint-Seurin-d'Uzet,17,Charente-Maritime,,1965-03-08T01:00:00.000Z,1965-03-08T00:00:00.000+00:00,,MF,Saint-Seurin-d'Uzet est rattachée à Chenac-sur-Gironde (17098) qui devient Chenac-Saint-Seurin-d'Uzet (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5276027,17170,Garde,17,Charente-Maritime,,1965-02-15T01:00:00.000Z,1965-02-15T00:00:00.000+00:00,,MF,La Garde est rattachée à Montlieu (17243) qui devient Montlieu-la-Garde (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5276028,17243,Montlieu,17,Charente-Maritime,,1965-02-15T01:00:00.000Z,1965-02-15T00:00:00.000+00:00,,MF,Montlieu devient Montlieu-la-Garde suite à sa fusion avec La Garde (17170).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5275629,17019,Ars,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Ars devient Ars-en-Ré.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275630,17069,Brives,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Brives devient Brives-sur-Charente.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275631,17093,Château,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Le Château devient Le Château-d'Oléron.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275632,17142,Dompierre,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Dompierre devient Dompierre-sur-Mer.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275633,17260,Neuvicq,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Neuvicq devient Neuvicq-Montguyon.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275634,17265,Nieulle,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Nieulle devient Nieulle-sur-Seudre.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275635,17284,Pont-l'Abbé,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Pont-l'Abbé devient Pont-l'Abbé-d'Arnoult.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275636,17323,Saint-Denis,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Saint-Denis devient Saint-Denis-d'Oléron.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275637,17337,Saint-Georges,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Saint-Georges devient Saint-Georges-d'Oléron.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275638,17344,Saint-Hilaire,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Saint-Hilaire devient Saint-Hilaire-de-Villefranche.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275639,17369,Saint-Martin,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Saint-Martin devient Saint-Martin-de-Ré.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275640,17385,Saint-Pierre,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Saint-Pierre devient Saint-Pierre-d'Oléron.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275641,17417,Salignac,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Salignac devient Salignac-de-Mirambeau.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275642,17419,Salles,17,Charente-Maritime,,1962-03-08T01:00:00.000Z,1962-03-08T00:00:00.000+00:00,,MB,Salles devient Salles-lès-Aulnay.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275211,17392,Saint-Romain-de-Beaumont,17,Charente-Maritime,,1956-05-05T01:00:00.000Z,1956-05-05T00:00:00.000+00:00,,MB,Saint-Romain-de-Beaumont devient Saint-Romain-sur-Gironde.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275057,17277,Pin-Saint-Denis,17,Charente-Maritime,,1954-05-14T01:00:00.000Z,1954-05-14T00:00:00.000+00:00,,MB,Pin-Saint-Denis devient Saint-Denis-du-Pin.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5274963,17418,Salignac-de-Pons,17,Charente-Maritime,,1952-05-16T01:00:00.000Z,1952-05-16T00:00:00.000+00:00,,MB,Salignac-de-Pons devient Salignac-sur-Charente.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5274958,17337,Saint-Georges,17,Charente-Maritime,,1951-12-12T01:00:00.000Z,1951-12-12T00:00:00.000+00:00,,MC,Saint-Georges se sépare de La Brée-les-Bains (17486).,Toutes les création/rétablissement de commune ,,FR,communeHistorique,metadonnees,,MC
5274959,17486,Brée-les-Bains,17,Charente-Maritime,,1951-12-12T01:00:00.000Z,1951-12-12T00:00:00.000+00:00,,MC,La Brée-les-Bains est créée à partir des parcelles de Saint-Georges (17337).,Toutes les création/rétablissement de commune ,,FR,communeHistorique,metadonnees,,MC
5274883,17411,Saint-Trojan-les-Bains,17,Charente-Maritime,,1949-12-14T01:00:00.000Z,1949-12-14T00:00:00.000+00:00,,MC,Saint-Trojan-les-Bains se sépare du Grand-Village-Plage (17485).,Toutes les création/rétablissement de commune ,,FR,communeHistorique,metadonnees,,MC
5274884,17485,Grand-Village-Plage,17,Charente-Maritime,,1949-12-14T01:00:00.000Z,1949-12-14T00:00:00.000+00:00,,MC,Le Grand-Village-Plage est créée à partir des parcelles de Saint-Trojan-les-Bains (17411).,Toutes les création/rétablissement de commune ,,FR,communeHistorique,metadonnees,,MC
5274790,17375,Saint-Nazaire-sur-Charente,17,Charente-Maritime,,1947-09-19T01:00:00.000Z,1947-09-19T00:00:00.000+00:00,,MC,Saint-Nazaire-sur-Charente se sépare de Port-des-Barques (17484).,Toutes les création/rétablissement de commune ,,FR,communeHistorique,metadonnees,,MC
5274791,17484,Port-des-Barques,17,Charente-Maritime,,1947-09-19T01:00:00.000Z,1947-09-19T00:00:00.000+00:00,,MC,Port-des-Barques est créée à partir des parcelles de Saint-Nazaire-sur-Charente (17375).,Toutes les création/rétablissement de commune ,,FR,communeHistorique,metadonnees,,MC
5288152,18023,Baugy,18,Cher,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Baugy devient commune déléguée (chef-lieu) au sein de Baugy (18023) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288153,18023,Baugy,18,Cher,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,"Création de la commune nouvelle de Baugy en lieu et place des communes de Baugy (18023), de Laverdines (18123) et de Saligny-le-Vif (18239) devenues déléguées.",Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288154,18073,Corquoy,18,Cher,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Corquoy (commune chef-lieu) est rattachée à Corquoy (18073) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288155,18073,Corquoy,18,Cher,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Corquoy en lieu et place des communes de Corquoy (18073) et de Sainte-Lunaise (18222).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288156,18123,Laverdines,18,Cher,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Laverdines devient commune déléguée au sein de Baugy (18023) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288157,18222,Sainte-Lunaise,18,Cher,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Sainte-Lunaise est rattachée à Corquoy (18073) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288158,18239,Saligny-le-Vif,18,Cher,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Saligny-le-Vif devient commune déléguée au sein de Baugy (18023) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5287994,18222,Sainte-Lunaise,18,Cher,,2018-09-25T02:00:00.000Z,2018-09-25T00:00:00.000+00:00,,ME,Sainte-Lunaise passe de l'arrondissement de Bourges (181) à l'arrondissement de Saint-Amand-Montrond (182).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5280940,18139,Marseille-lès-Aubigny,18,Cher,,1997-01-01T01:00:00.000Z,1997-01-01T00:00:00.000+00:00,,MB,Marseille-lès-Aubigny devient Marseilles-lès-Aubigny.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5280162,18208,Sainte-Gemme,18,Cher,,1977-10-05T01:00:00.000Z,1977-10-05T00:00:00.000+00:00,,MB,Sainte-Gemme devient Sainte-Gemme-en-Sancerrois.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5279676,18007,Apremont,18,Cher,,1975-01-01T01:00:00.000Z,1975-01-01T00:00:00.000+00:00,,MB,Apremont devient Apremont-sur-Allier.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5279534,18026,Belleville,18,Cher,,1974-02-13T01:00:00.000Z,1974-02-13T00:00:00.000+00:00,,MB,Belleville devient Belleville-sur-Loire.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275078,18257,Sury-en-Léré,18,Cher,,1954-09-11T01:00:00.000Z,1954-09-11T00:00:00.000+00:00,,MB,Sury-en-Léré devient Sury-près-Léré.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275058,18079,Crézancy,18,Cher,,1954-05-14T01:00:00.000Z,1954-05-14T00:00:00.000+00:00,,MB,Crézancy devient Crézancy-en-Sancerre.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5288159,19019,Beaulieu-sur-Dordogne,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Beaulieu-sur-Dordogne devient commune déléguée (chef-lieu) au sein de Beaulieu-sur-Dordogne (19019) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288160,19019,Beaulieu-sur-Dordogne,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Beaulieu-sur-Dordogne en lieu et place des communes de Beaulieu-sur-Dordogne (19019) et de Brivezac (19032) devenues déléguées.,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288161,19032,Brivezac,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Brivezac devient commune déléguée au sein de Beaulieu-sur-Dordogne (19019) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288162,19098,Lagarde-Enval,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Lagarde-Enval devient commune déléguée (chef-lieu) au sein de Lagarde-Marc-la-Tour (19098) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288163,19098,Lagarde-Marc-la-Tour,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Lagarde-Marc-la-Tour en lieu et place des communes de Lagarde-Enval (19098) et de Marc-la-Tour (19127) devenues déléguées.,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288164,19101,Laguenne,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Laguenne devient commune déléguée (chef-lieu) au sein de Laguenne-sur-Avalouze (19101) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288165,19101,Laguenne-sur-Avalouze,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Laguenne-sur-Avalouze en lieu et place des communes de Laguenne (19101) et de Saint-Bonnet-Avalouze (19185) devenues déléguées.,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288166,19127,Marc-la-Tour,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Marc-la-Tour devient commune déléguée au sein de Lagarde-Marc-la-Tour (19098) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288167,19185,Saint-Bonnet-Avalouze,19,Corrèze,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Saint-Bonnet-Avalouze devient commune déléguée au sein de Laguenne-sur-Avalouze (19101) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5285374,19007,Altillac,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Altillac passe de l'arrondissement de Tulle (192) à l'arrondissement de Brive-la-Gaillarde (191).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5285375,19010,Argentat,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,MG,Argentat devient commune déléguée (chef-lieu) au sein d'Argentat-sur-Dordogne (19010) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5285376,19010,Argentat-sur-Dordogne,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle d'Argentat-sur-Dordogne en lieu et place des communes d'Argentat (19010) et de Saint-Bazile-de-la-Roche (19183) devenues déléguées.,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5285377,19027,Bonnefond,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Bonnefond passe de l'arrondissement d'Ussel (193) à l'arrondissement de Tulle (192).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5285378,19039,Champagnac-la-Noaille,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Champagnac-la-Noaille passe de l'arrondissement de Tulle (192) à l'arrondissement d'Ussel (193).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5285379,19046,Chapelle-Spinasse,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Chapelle-Spinasse passe de l'arrondissement de Tulle (192) à l'arrondissement d'Ussel (193).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5285380,19051,Chaumeil,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Chaumeil passe de l'arrondissement de Tulle (192) à l'arrondissement d'Ussel (193).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5285381,19073,Égletons,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Égletons passe de l'arrondissement de Tulle (192) à l'arrondissement d'Ussel (193).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5285382,19087,Gourdon-Murat,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Gourdon-Murat passe de l'arrondissement d'Ussel (193) à l'arrondissement de Tulle (192).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5285383,19088,Grandsaigne,19,Corrèze,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Grandsaigne passe de l'arrondissement d'Ussel (193) à l'arrondissement de Tulle (192).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
